id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,,Weighted_Average_MR_2010,MR25,Match_MR25,PERCENT DIFF,Weighted_Average_DR_2010,DR25,Match_DR25,PERCENT DIFF,Weighted_Average_HR_2010,HR25,Match_HR25,PERCENT DIFF
1629,1393,1278,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,4929.895401,1448704.296,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4008,1394,1283,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0,,7113.585065,2761843.986,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4138,1395,1269,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0,,18446.83694,13894869.49,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208487,1396,1289,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3171.336273,361237.1564,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208490,1397,1290,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3189.909259,477701.9848,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4133,1398,1270,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0,,13410.83197,6910839.502,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208486,1399,1291,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3441.64293,417259.2062,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
106,1400,4169,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1564.148299,147781.1266,16,256.6170027,620,8785.003343,16.03856267,38.75,549.0627089,,378.8532692,370.4857275,DIFF,0.977913503,26.7375,26.7375,SAME,1,11.06660824,9.254436232,DIFF,0.836248653
1653,1401,1277,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,13484.07842,4901791.319,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1663,1402,1279,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,17842.91963,12866360.23,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1620,1403,1326,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,5266.859532,1314032.952,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1716,1404,1280,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,13302.19754,9752658.44,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2523,1405,1281,I,EASTON,MA,"EASTON,MA",OCPC,0,,14942.69836,9243388.076,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208462,1406,1331,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2399.008332,264024.1982,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2520,1407,1282,I,EASTON,MA,"EASTON,MA",OCPC,0,,10053.43203,4086894.672,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1636,1408,1336,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,4056.889874,834272.9044,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2529,1409,1284,I,EASTON,MA,"EASTON,MA",OCPC,0,,12668.28937,8047557.143,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208484,1410,1304,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI",,0,,8151.82809,3064866.869,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4139,1411,1285,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0,,18134.89594,14291083.85,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1645,1412,1292,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,10522.21207,2199297.181,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208030,1413,1286,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,9591.867347,2700910.727,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208084,1414,1287,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2134.925245,177654.0219,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208442,1415,1288,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,2620.420202,239283.257,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208338,1416,1299,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2503.219201,293690.5433,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1651,1417,1293,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,8301.966985,2908634.367,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1626,1418,1294,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,3660.677911,403786.0116,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208440,1419,1300,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1743.170277,153923.0765,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208443,1420,1301,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1544.147658,138083.8221,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208488,1421,1302,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,1577.86224,154129.161,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1634,1422,1337,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,3193.506527,303003.4809,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1661,1423,1295,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,9372.118696,4259755.855,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208476,1424,1303,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,7328.961109,1931065.236,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1714,1425,1296,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,7910.230191,2878287.988,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4217,1426,3144,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2718.428072,261337.9487,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2528,1427,1297,I,EASTON,MA,"EASTON,MA",OCPC,0,,11357.62995,5909968.947,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2531,1428,1298,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0,,12291.58407,7274749.35,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1643,1429,1305,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,18569.03424,13193121.21,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4218,1430,3145,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2346.186684,231560.7795,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1644,1431,1306,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,15330.58832,12715063.41,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1631,1432,1338,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,3304.257679,628933.0354,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1646,1433,1307,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,7369.756966,1950174.036,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1648,1434,1308,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,7903.954734,2895417.465,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4209,1435,3146,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2319.580183,289044.7267,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1649,1436,1309,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,7946.440661,2817463.109,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1625,1437,1310,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,5002.007734,843036.7113,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1057,1438,1355,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,4186.141099,413047.5619,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1659,1439,1312,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,9317.86112,4786648.39,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1640,1440,1319,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,13834.76699,8179559.064,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208232,1441,2810,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,3056.833221,324543.2789,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1713,1442,1313,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,6246.413049,1918692.48,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2532,1443,1314,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0,,13269.31382,9639054.564,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208325,1444,1315,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,1811.321037,184986.7714,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208328,1445,1316,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1891.904247,188481.684,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208231,1446,2811,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1300.008579,76065.28552,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1541,1447,1320,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,19479.30383,15639569.2,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
432,1448,1395,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4183.935187,931321.137,16,20.04881977,47.86522361,640,1.253051236,2.991576476,40,,27.6,27.6,SAME,1,2.064187768,1.165036428,DIFF,0.564404288,0.864605353,0.446593449,DIFF,0.516528666
1608,1449,1321,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,11935.27796,5062592.16,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1624,1450,1325,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,5835.19958,1353441.96,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1609,1451,1322,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,8886.970825,3686014.461,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1635,1452,1323,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,7589.131207,2884425.339,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1647,1453,1324,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,7856.394416,2045463.408,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1619,1454,1327,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,5045.795609,1200117.081,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1766,1455,1328,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,6425.092983,1781520.387,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208326,1456,1329,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,3045.293865,324092.4262,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208329,1457,1330,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1807.573182,167167.8803,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1639,1458,1332,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,11843.92392,6417751.861,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1765,1459,1339,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,2828.534467,453201.5119,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208094,1460,1340,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,1938.868148,227132.8342,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1540,1461,1333,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,15365.50153,10886001.58,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208391,1462,1341,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2368.696233,332402.6667,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208463,1463,1342,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2655.372348,340802.2096,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1539,1464,1334,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,13768.16855,6985846.809,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1637,1465,1335,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,4735.440488,1169114.277,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
430,1466,1396,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3264.198604,433678.2563,16,22.24165943,51.86522361,710,1.390103714,3.241576476,44.375,,30.61875,30.61875,SAME,1,2.236687768,1.337536428,DIFF,0.597998723,0.959171563,0.495439608,DIFF,0.516528666
1538,1467,1344,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,14714.56552,6421958.047,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208252,1468,2812,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1679.529441,168811.1526,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1496,1469,1345,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,12376.5429,4164836.192,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1633,1470,1346,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,3398.229363,548119.1223,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1781,1471,1348,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,5373.15671,816742.0256,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1763,1472,1356,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,2703.927015,396121.5474,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208253,1473,2813,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1698.488543,164249.7868,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1782,1474,1349,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,8248.478462,2372109.36,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208259,1475,2814,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1480.77673,138297.7046,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1495,1476,1352,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,14784.21598,7666020.878,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208070,1477,1357,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,3599.33007,528571.0284,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208071,1478,1358,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,3022.194538,556414.5451,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1591,1479,1359,I,SHERBORN,MA,"SHERBORN,MA",BRMPO,1,SWAP,22933.62375,22128601.07,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1052,1480,1353,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,14191.0813,7049117.132,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1062,1481,1354,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,2913.511083,240478.6484,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208258,1482,2815,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1915.896006,169191.5168,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1494,1483,1360,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,6415.245337,2447470.877,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1054,1484,1361,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,6603.008302,1504482.195,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1065,1485,1362,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,3931.672375,877925.1583,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208257,1486,2816,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1916.567995,180055.2194,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1746,1487,1363,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,2339.607213,285269.8385,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208102,1488,1364,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,4003.71767,646880.5959,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208103,1489,1365,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2140.044523,254967.3691,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1498,1490,1367,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,4219.249976,671012.1275,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1056,1491,1368,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,4097.992069,825171.3449,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1534,1492,1366,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,12619.47306,6610456.751,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208224,1493,2817,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1955.592833,176677.4571,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1059,1494,1369,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,7061.460568,1083385.833,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1748,1495,1370,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,3339.275337,654642.3835,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1537,1496,1371,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,12364.32894,5057220.286,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1500,1497,1372,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,5403.067279,1496341.687,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
436,1498,1373,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3459.620812,689692.6317,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
1060,1499,1374,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,6401.771949,1438963.478,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1497,1500,1377,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,6770.907381,2177919.21,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1747,1501,1375,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,2964.337651,385639.5809,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1479,1502,1376,I,WELLESLEY,MA,"WELLESLEY,MA",BRMPO,1,METROWEST,9276.6976,3429540.177,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
426,1503,1397,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3229.143214,596045.783,16,22.24165943,51.86522361,710,1.390103714,3.241576476,44.375,,30.61875,30.61875,SAME,1,2.236687768,1.337536428,DIFF,0.597998723,0.959171563,0.495439608,DIFF,0.516528666
434,1504,1378,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6316.697824,1218446.813,16,15.50650904,30.89197468,495,0.969156815,1.930748417,30.9375,,21.346875,21.346875,SAME,1,1.332216408,1.124719945,DIFF,0.844247179,0.668718202,0.345412121,DIFF,0.516528666
422,1505,1379,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5231.665816,1131571.975,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
1480,1506,1381,I,WELLESLEY,MA,"WELLESLEY,MA",BRMPO,1,METROWEST,7864.937593,2094655.214,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1742,1507,1380,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,4364.568451,981176.5609,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
413,1508,1390,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4565.963494,1014107.38,16,16.60292887,32.89197468,530,1.037683054,2.055748417,33.125,,22.85625,22.85625,SAME,1,1.418466408,1.210969945,DIFF,0.853717746,0.716001308,0.3698352,DIFF,0.516528666
1053,1509,1382,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,8239.773005,2271917.363,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
428,1510,1383,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6718.88864,2192095.622,16,16.60292887,32.89197468,530,1.037683054,2.055748417,33.125,,22.85625,22.85625,SAME,1,1.418466408,1.210969945,DIFF,0.853717746,0.716001308,0.3698352,DIFF,0.516528666
208147,1511,2818,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2099.112512,201516.1363,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
416,1512,1384,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6041.182606,1253394.407,16,14.2534578,26,455,0.890841113,1.625,28.4375,,19.621875,19.621875,SAME,1,1.12125,1.12125,SAME,1,0.614680368,0.31750003,DIFF,0.516528666
1734,1513,1385,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,5128.538613,1312728.123,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
412,1514,1391,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2699.656093,314057.3501,16,24.43449909,55.86522361,780,1.527156193,3.491576476,48.75,,33.6375,33.6375,SAME,1,2.409187768,1.510036428,DIFF,0.626782374,1.053737773,0.544285766,DIFF,0.516528666
1482,1515,1386,I,WELLESLEY,MA,"WELLESLEY,MA",BRMPO,1,METROWEST,5822.89366,1493699.146,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
437,1516,1387,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3366.973433,318133.1206,16,18.79576853,36.89197468,600,1.174735533,2.305748417,37.5,,25.875,25.875,SAME,1,1.590966408,1.383469945,DIFF,0.869578351,0.810567518,0.418681359,DIFF,0.516528666
431,1517,1388,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3736.502182,699395.1885,16,19.73555696,44.51378395,630,1.23347231,2.782111497,39.375,,27.16875,27.16875,SAME,1,1.919656933,1.241835154,DIFF,0.646904732,0.851095894,0.439615427,DIFF,0.516528666
427,1518,1389,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3608.926974,733188.9702,16,19.73555696,44.51378395,630,1.23347231,2.782111497,39.375,,27.16875,27.16875,SAME,1,1.919656933,1.241835154,DIFF,0.646904732,0.851095894,0.439615427,DIFF,0.516528666
1493,1519,1393,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,10360.4808,3383718.979,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
438,1520,1394,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3911.691142,714822.9066,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
208006,1521,1400,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,9910.978903,3130811.028,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
440,1522,1410,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3444.436204,681597.1017,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
208007,1523,1401,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,7460.065643,2726621.936,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1492,1524,1402,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,6882.072307,1326598.129,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
435,1525,1403,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4847.918396,1228256.209,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
433,1526,1404,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4260.456308,1043375.351,16,20.04881977,47.86522361,640,1.253051236,2.991576476,40,,27.6,27.6,SAME,1,2.064187768,1.165036428,DIFF,0.564404288,0.864605353,0.446593449,DIFF,0.516528666
429,1527,1405,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3720.18431,581346.1591,16,20.04881977,47.86522361,640,1.253051236,2.991576476,40,,27.6,27.6,SAME,1,2.064187768,1.165036428,DIFF,0.564404288,0.864605353,0.446593449,DIFF,0.516528666
425,1528,1406,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2808.225008,304026.5998,16,20.04881977,47.86522361,640,1.253051236,2.991576476,40,,27.6,27.6,SAME,1,2.064187768,1.165036428,DIFF,0.564404288,0.864605353,0.446593449,DIFF,0.516528666
1717,1529,1407,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,9178.834379,3826315.001,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1502,1530,1408,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,4638.986063,895728.4763,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
439,1531,1411,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3887.114453,899134.1879,16,14.41008921,28.89197468,460,0.900630576,1.805748417,28.75,,19.8375,19.8375,SAME,1,1.245966408,1.038469945,DIFF,0.833465444,0.621435097,0.320989042,DIFF,0.516528666
306,1532,1412,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6011.186862,1804858.224,16,30.75956028,91.86522361,1282.126821,1.922472517,5.741576476,80.13292631,,55.29171916,54.32993276,DIFF,0.982605236,3.961687768,3.062536428,DIFF,0.773038313,1.326506037,0.977074211,DIFF,0.736577282
310,1533,1413,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4986.638453,1023203.629,16,30.75956028,91.86522361,1282.126821,1.922472517,5.741576476,80.13292631,,55.29171916,54.32993276,DIFF,0.982605236,3.961687768,3.062536428,DIFF,0.773038313,1.326506037,0.977074211,DIFF,0.736577282
105,1534,4170,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,999.1757114,59359.97713,16,242.6175515,592,8731.151946,15.16359697,37,545.6969966,,376.5309277,370.2216089,DIFF,0.983243558,25.53,25.53,SAME,1,10.46288191,9.868700352,DIFF,0.943210526
